binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,target,uniform corr 2,random choice 2,multicollinearity 2,uniform corr 1,multicollinearity 3,duplicate_2,random choice 7,pd qcut3,informative_1,random label num 14,multicollinearity 4,multicollinearity 1,outliers 1,correlated w target 2,outliers 2,pd qcut1,corr_feature_class,correlated w target 1,class,scaling_combined,random label num 4_label num lo 2,random label num 4_label num lo 3,random label num 4_label num lo 4,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,random choice 4_North,random choice 4_South,random choice 4_West,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2
1,0.012,0.001,0.001,0.001,0.001,0.001,0.001,0.571,0.001,-2.124556619672251,0.16471777127651482,1,-0.5094984276176515,0.19778850397255826,-0.8601097917342024,-1.0793025221999302,0.41,0.244,0.1199368237520968,0.06,-0.6624844732718478,0.6923660322272714,-1.8184934474112437,-1.560284386052498,1.5726759108974049,0,-9.659111297319823,-5.053391560431683,0.0,73825.11743631032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.004,0.001,0.001,0.001,0.001,0.001,0.006,0.001,-2.168699165620155,0.0010304322508349723,1,-0.8924517987224934,0.4974267704181866,-0.06667120473339662,-1.278715331086755,0.096,0.244,-1.175983141759193,0.183,-0.020585544296491298,-1.0125570606171568,-1.4566880942134273,0.994291261769406,-3.542026245582803,0,0.5059303365906525,-2.031510588631548,0.0,25390.85294603721,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.007,0.001,0.001,0.001,0.001,0.001,0.001,0.008,0.001,3.151158643707608,0.13689504332288155,0,-1.145887673752306,0.909761996423381,0.41273123571556897,1.3703972428747702,0.096,0.193,0.019831868543658926,0.183,-0.059371192730446685,-0.467373636221808,-1.1692253161899255,4.981875263177599,0.9371945463878659,1,2.8359693654276863,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.013,0.318,0.502,0.001,0.001,0.291,0.001,0.011,0.001,-4.444206792968125,0.06680825340587311,1,1.1955024992914192,0.22768333748601488,1.5950180673626182,-2.3789961093841905,0.102,0.093,-1.449412461976522,0.183,1.3892165825892526,-0.11999765208217475,-4.925095856884012,-2.9934764537858793,0.3780631768715921,0,2.1931645363670023,-0.8222836176287192,0.0,52833.41585602336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.009,0.006,0.502,0.001,0.001,0.291,0.001,0.571,0.155,-3.052212161475189,0.0010304322508349723,1,0.14359535250733768,0.0019959253876901182,-0.6243587885112464,-1.6156788462543117,0.093,0.097,-0.6280767659331332,0.183,-1.0823479029412242,0.031710042968659334,-1.1578529317895647,-8.242782782688199,4.570125814923707,0,4.674530655594278,-7.216195636607185,0.0,25390.85294603721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003,0.318,0.502,0.001,0.001,0.291,0.001,0.01,0.001,-1.9193073608436877,0.11054087307533189,1,0.3111331756244346,0.22846621207015405,-0.23360911823394298,-1.056985377868481,0.102,0.244,-0.41295951406582754,0.183,0.1273757653890914,-0.8942075550899842,-0.33854881223525274,0.1982944244417102,-3.542026245582803,0,0.39360521304362184,-8.854087020766123,1.0,57356.96120526233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.001,0.318,0.502,0.001,0.001,0.001,0.001,0.007,0.001,-1.6096606725350284,0.0010304322508349723,0,1.3294844618328554,0.18252184194159604,-0.3645784671104029,-0.7585313086663614,0.41,0.244,0.7022225993423667,0.062,0.1310848627195909,1.210765474169788,-1.2144641959566973,-2.5754006580271858,3.569348804111078,0,1.849008987009579,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.003,0.318,0.001,0.201,0.302,0.001,0.001,0.571,0.001,-2.7066677049914376,0.0010304322508349723,1,-1.0389446034442527,0.21664978432670795,-1.1594254089217444,-1.5397899149568985,0.097,0.097,-1.24750884748395,0.06,-1.1875760807606128,-0.5583901332927558,1.091977542539848,-8.242782782688199,1.63899457841138,0,-9.659111297319823,-8.854087020766123,0.0,25390.85294603721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.004,0.002,0.001,0.201,0.302,0.001,0.001,0.571,0.001,-1.7073542408108164,0.24228334810632296,1,3.0044063804750176,0.24030965152927947,0.7025268458018619,-1.0411025087047472,0.11,0.244,-1.0151792135118871,0.065,1.3698466912415335,2.361264250080676,-1.2780973641827873,-1.787699792420859,3.2346002797722404,0,-9.659111297319823,-8.854087020766123,0.0,52463.92166637788,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.008,0.001,0.502,0.001,0.001,0.001,0.001,0.012,0.001,0.8203179284087657,0.6784679511016389,1,-0.7392167439018956,0.7919877675836409,1.2099715376858604,0.3505064567410672,0.097,0.188,0.516328039000495,0.068,0.880252354089199,-0.8702605190148096,-4.925095856884012,5.071657911651367,0.9999023657991515,0,1.6232871973065919,-8.854087020766123,1.0,25390.85294603721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.001,0.318,0.001,0.001,0.302,0.001,0.001,0.571,0.001,2.857341240714227,0.6410371656353762,1,1.3595696058038407,0.7216922026432373,2.0932157870672907,1.4151259858671823,0.41,0.193,1.338418569001626,0.063,1.9408290147102167,1.364531615463331,2.095003134508831,-8.242782782688199,-3.542026245582803,1,1.0057659953827622,0.6187099723950681,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.001,0.502,0.201,0.302,0.001,0.001,0.004,0.001,-1.1142283802462272,0.6092791123818504,0,-1.3145797858749406,0.21839321521667104,0.47700753822960074,-0.6021145239090464,0.097,0.244,0.15916318788593964,0.183,-3.0601734293842595,-2.0896672969041337,3.198461029718023,-8.242782782688199,-3.542026245582803,0,-9.659111297319823,-2.993903791237616,0.0,43497.54975624907,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.013,0.002,0.001,0.001,0.001,0.291,0.001,0.571,0.001,3.2596248341943,0.0010304322508349723,0,1.8625713258087222,0.8860152756666239,0.8535678843560492,1.6063514204194438,0.097,0.193,1.3629009558469327,0.061,1.4324244116218212,1.410478321673067,-4.925095856884012,-8.242782782688199,-3.542026245582803,1,5.066737102491691,1.2715307534617544,1.0,25390.85294603721,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004,0.002,0.001,0.001,0.001,0.001,0.001,0.571,0.001,-2.247099813983678,0.23825358682551395,1,-2.864306486268616,0.24557433597083334,2.021464935895375,-1.0195357899482316,0.11,0.244,0.967854420508534,0.068,2.214465785565925,-0.7668150848143522,-4.925095856884012,-8.242782782688199,-3.542026245582803,0,0.06377928648138687,2.3282671622781663,0.0,25390.85294603721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.01,0.003,0.001,0.201,0.302,0.291,0.001,0.571,0.001,-2.3465357152905564,0.3110967807884017,0,-0.1656719436876667,0.7947731601560257,-0.667090144793668,-1.361533801266685,0.41,0.244,-1.1743679415273718,0.053,-0.8221839401992622,0.20083319898404092,-0.5895577384440233,-3.4520275942400804,5.164516530458939,0,-9.659111297319823,-8.854087020766123,0.0,54746.46476658454,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.012,0.001,0.001,0.001,0.001,0.001,0.005,0.001,-5.682676627594083,0.041918699274320056,0,1.7734499465258058,0.028755117775411503,0.26151912973677827,-2.967792769263669,0.102,0.093,-1.525437990833796,0.068,-0.08060175647632158,1.2193901586434732,2.1722620771050263,-5.5430855327560336,4.805344409255831,0,-3.301543671467222,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.004,0.502,0.001,0.001,0.001,0.001,0.571,0.001,4.475624791336939,0.0010304322508349723,0,-1.8429406839637417,0.8691451006291129,0.023169054939117136,2.2975003083414633,0.097,0.193,2.256808605908069,0.053,-3.0601734293842595,-1.1493032852634137,0.8932159834106627,-8.242782782688199,-3.542026245582803,1,0.3708095250094112,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.014,0.003,0.502,0.001,0.302,0.291,0.001,0.571,0.001,3.855605821576975,0.5901186718320639,1,0.43131806388551164,0.8988658412665047,0.20467297339712756,1.6590481160212844,0.41,0.193,-0.2722054804685804,0.065,-0.39726075497674124,-0.01118282382868161,1.0413827679221088,4.645175215036097,5.451688061443138,0,5.031974139292055,7.965690531045933,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.005,0.502,0.201,0.001,0.001,0.001,0.571,0.001,3.0931452303992852,0.0010304322508349723,1,-0.6422588401860816,0.5802296933863866,1.0667664496026785,1.2133734875309548,0.096,0.193,-0.9219133704571894,0.065,-3.0601734293842595,-0.7187672299887226,-1.08076445377263,-8.242782782688199,-0.17362967436878618,0,2.5853026737919373,-8.854087020766123,1.0,25390.85294603721,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.571,0.001,-1.139994053506539,0.2750397582197108,0,-0.2574105534084774,0.593360368228863,-0.6189093277899977,-0.7716837582725288,0.096,0.244,-0.9826495673138833,0.068,-0.4035222108151834,0.6118062747550205,-0.5388508152606383,-8.242782782688199,3.92423496100068,0,-9.659111297319823,-8.854087020766123,0.0,25390.85294603721,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.01,0.001,0.502,0.001,0.001,0.001,0.001,0.571,0.001,6.8903493735981,0.9972460433026124,0,0.41312907526232645,0.9651708777461923,1.4618511153047604,3.2048017441282326,0.092,0.244,0.6603828635905034,0.183,1.5958226540096905,0.30276627284398616,2.34380334814987,4.685926740016199,4.611691644510695,1,17.99166550690046,3.7039188082734835,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.318,0.001,0.001,0.302,0.001,0.001,0.009,0.001,-3.443706075018001,0.13022636341305766,1,0.3235513619772974,0.018458258422672274,-0.6364736651973135,-1.4455341032849864,0.41,0.093,1.9300852707145257,0.068,0.24543020991387463,1.2677801562483415,-1.0663330294590772,-8.242782782688199,5.4306535285111055,0,4.367159203018994,-8.854087020766123,0.0,25390.85294603721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.001,0.001,0.502,0.001,0.302,0.001,0.001,0.011,0.001,4.032514547969549,0.913138545344802,1,0.8775318415163859,0.0019959253876901182,-1.4722955005940463,1.5972814392249186,0.092,0.193,-1.318613721999277,0.183,-1.378014864642498,1.7147221844918876,1.8346483867797232,-8.242782782688199,-0.8444423367753355,0,-0.4195611919629352,8.350934688351568,1.0,29356.9500903098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.016,0.002,0.001,0.001,0.001,0.001,0.002,0.571,0.001,-3.041497420660875,0.0010304322508349723,0,0.3316419143015631,0.3821599713976651,0.08076628424674473,-1.4347088052009522,0.11,0.097,0.6473060079608641,0.061,0.29612768119703053,1.1818832480229098,-1.799378784584081,-2.2917646142080357,4.680854803249652,0,-1.9727766283438606,-5.499663543328914,0.0,25390.85294603721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.002,0.318,0.001,0.001,0.302,0.291,0.108,0.571,0.155,1.2637253335392251,0.8431147984384829,1,0.5217659913921125,0.6293099138127765,1.146204595615124,0.4125102519043715,0.41,0.185,-0.5349500641235907,0.062,1.380512518271967,-0.9353624047202317,0.03648501798718264,1.333022820373766,-3.542026245582803,0,-1.428533407664946,-8.854087020766123,0.0,40059.65501089177,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.004,0.502,0.001,0.001,0.001,0.001,0.01,0.001,3.1083145135689323,0.7659717220340576,1,0.20275559086638295,0.9646100114384402,0.24231967865086956,1.1686485415245338,0.102,0.193,-1.2974126961171988,0.183,0.06861962910628573,-1.6134725376740267,0.14243901211817542,-8.242782782688199,3.440582938004993,1,3.8398590206640044,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.007,0.002,0.502,0.001,0.001,0.001,0.001,0.571,0.001,4.298268964112054,0.6881594913365983,0,0.45889167987654844,0.8588647403651684,1.3411845601293466,1.9611770946468796,0.092,0.193,0.4194294736911304,0.183,1.0691194632037215,0.8457433187296806,2.343695067386015,-8.242782782688199,2.455115729752446,1,10.143007021575022,1.1616262994985465,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.008,0.001,0.001,0.001,0.001,0.001,0.001,0.009,0.001,-5.44712943742837,0.1282675166403504,1,-0.14620161037051618,0.0019959253876901182,-0.5076862227552633,-2.847456832842845,0.41,0.093,-1.4504483229659255,0.072,-1.2107801260253448,-0.6983633270131507,-0.024645681018824455,-3.7021329334780497,-3.542026245582803,0,1.5526787263671764,-8.854087020766123,0.0,25390.85294603721,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.007,0.002,0.001,0.001,0.001,0.001,0.001,0.571,0.001,2.340144657360425,0.8409123324782339,0,-0.40707725150775453,0.7177112783004793,0.08544110623003195,0.9254213345020132,0.093,0.185,-0.46048713364393645,0.059,0.28781560377026155,0.6248136355763466,1.369087225508782,3.493407442824865,0.2048208991340541,0,3.428208381997605,3.14250403185821,0.0,25390.85294603721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.021,0.318,0.001,0.001,0.001,0.001,0.001,0.571,0.001,0.8846952356751921,0.8410367917425576,0,-0.09574368950091548,0.26370009828481156,-1.1438693052667546,0.32870621986080795,0.096,0.188,0.14044364455231795,0.065,-0.7935426237254956,-0.8825336825390676,-3.8142734224833186,1.216177488444454,4.653407067245675,1,2.1851014441471475,-8.854087020766123,1.0,25390.85294603721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.008,0.004,0.001,0.201,0.001,0.001,0.001,0.571,0.001,-2.834683842146246,0.32631428073341534,1,1.7742365132571398,0.4882549906782095,1.0212481313274802,-1.3580618573630545,0.11,0.097,0.5028902813014561,0.072,0.8306410854023303,1.6904413250152208,0.39631399937547285,-8.242782782688199,0.584697855192168,0,-9.659111297319823,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.007,0.001,0.001,0.001,0.001,0.291,0.108,0.571,0.155,3.518577709600781,0.4800417663511197,1,-0.3833912265400902,0.7281798152300767,0.34323729340590076,1.8392380079403248,0.097,0.193,2.1744277323450603,0.183,-0.8769741371213109,1.0393998268276172,0.8681648772480013,1.9269708204124494,4.27476211573406,1,3.752604555588558,-8.854087020766123,1.0,40718.466304778165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.011,0.502,0.001,0.001,0.291,0.001,0.571,0.001,3.229109120527621,0.9237045961694723,1,0.7925443927817707,0.5764886938398,-0.5300455529834938,1.6486536654045474,0.093,0.193,1.772779512400588,0.183,-0.5209969965030826,-0.004973195863806948,-0.042053249505502564,1.4406580794369397,2.606684357017168,0,-9.659111297319823,5.268385473214843,1.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.318,0.001,0.001,0.001,0.291,0.108,0.571,0.155,-2.36478108302797,0.33623215141141977,1,0.6563628042664479,0.19657769500524425,-0.4563336798584489,-1.35053303620924,0.41,0.244,-1.0328860863319582,0.063,-0.4218997094311723,0.7555683218476856,-1.1502788954429934,-8.242782782688199,3.9217598209405686,0,3.1936194260219204,-1.6716403927355945,0.0,52815.93335823323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.002,0.003,0.001,0.201,0.001,0.291,0.108,0.571,0.155,3.4974492258948375,0.8406904116886509,1,-0.582265230696391,0.855947821767649,-1.253516708451891,1.7775060441999446,0.092,0.193,1.7985104645464864,0.059,-1.0591476485294051,0.4495485714902041,-4.925095856884012,1.4061818855209571,4.830866920050785,1,-0.4714798633162234,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.009,0.002,0.001,0.001,0.001,0.001,0.001,0.571,0.001,-1.9597084787454306,0.3338579442429042,0,0.5233876571107503,0.20156150896991537,0.8814495312428168,-1.1338906253518313,0.093,0.244,-0.8336241252841264,0.183,0.5953069175730673,-1.1728283142064266,0.9170474281846408,-2.5092930422094266,3.624106074889134,0,-0.6089567688086044,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.005,0.001,0.001,0.001,0.302,0.291,0.108,0.571,0.155,1.9328561643097943,0.6055829117642816,0,-0.20279628947449574,0.3325797102697261,0.8598023072313641,0.8990672670811085,0.092,0.185,0.7269340172499275,0.053,0.6993127156652061,0.7531665318657025,3.717322825410022,0.3443879610652041,-3.542026245582803,1,0.7652842272867826,-8.854087020766123,1.0,46258.507084514975,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001,0.318,0.502,0.201,0.001,0.001,0.001,0.009,0.001,-5.198644645293998,0.0010304322508349723,1,0.773797591778838,0.0019959253876901182,-0.7610047862078488,-2.756305505281615,0.11,0.244,-1.6307708362138578,0.059,-0.39251922684650714,-0.5796026345292129,-1.728085422396811,-3.025710989567324,3.834718395246595,0,1.6613201110160352,-1.0029227805085983,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.003,0.004,0.502,0.001,0.001,0.001,0.001,0.571,0.001,-1.98627231869273,0.7222086305656078,1,-0.010379588945329475,0.0019959253876901182,0.06620338262206867,-0.9889464662027725,0.41,0.244,0.30681408325418447,0.053,0.4571435296104942,-0.12052756062249544,0.6426671161509021,-8.242782782688199,3.3788645227352396,0,2.7076034275490137,-8.854087020766123,0.0,25390.85294603721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.008,0.318,0.001,0.001,0.302,0.001,0.001,0.01,0.001,-3.097403201072563,0.10394817103316628,1,-0.22895992045943533,0.1390159314356607,-1.7604396471868267,-1.7424787203692578,0.41,0.097,-1.3941596748562342,0.065,-2.3400934752346294,-1.032292095316551,-4.925095856884012,-5.515912412112609,6.21533102225998,0,3.5825911759880924,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.013,0.003,0.502,0.001,0.001,0.001,0.001,0.571,0.001,-2.5903212291134534,0.1934643925163141,0,0.7816065911375922,0.062142035698577854,-1.18656895681872,-1.282664087675575,0.41,0.097,0.22233930594704887,0.062,-3.0601734293842595,0.4597108965460663,-4.925095856884012,-8.242782782688199,5.962632506724338,0,-9.659111297319823,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.016,0.318,0.502,0.001,0.001,0.001,0.001,0.009,0.001,-3.41227161849385,0.3773082902611003,1,0.24293267043859604,0.23044802703168482,0.1623856487942616,-1.370085159458374,0.097,0.093,2.370541664545275,0.063,-0.11672333852404228,-0.7273936289830962,0.9764480991111698,-8.242782782688199,6.767897352906065,0,-9.659111297319823,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.007,0.011,0.502,0.001,0.001,0.001,0.001,0.013,0.001,2.460761193298983,0.949997939782114,1,-0.3561588850681579,0.6197705846734578,1.0237244517892492,1.2061401472109812,0.097,0.185,1.1659080801227226,0.062,1.0684602558919754,-0.036875509246514754,0.9045432380546197,3.6739052281718125,2.5186122676852083,1,3.903788477938142,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.013,0.002,0.502,0.001,0.001,0.291,0.001,0.571,0.001,2.583842814102003,0.0010304322508349723,1,0.5879106509799735,0.8448053918081984,-0.5912016285597823,1.2794645156271893,0.41,0.185,1.2807941433384684,0.063,-1.2509611137378966,0.3737170286110908,2.6337424096774686,-8.242782782688199,-3.542026245582803,1,2.980377740329819,-8.854087020766123,1.0,25390.85294603721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.021,0.002,0.502,0.001,0.001,0.001,0.001,0.571,0.001,1.378966391585098,0.48764372258105726,0,1.6602358468456067,0.5414523098807,1.3704096638944048,0.6835650846483708,0.41,0.185,1.0395947858326746,0.065,1.4672996420955058,0.6011999051479031,-4.925095856884012,-8.242782782688199,6.42288621165771,0,2.994383160440623,-8.854087020766123,1.0,48556.52874259382,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.318,0.001,0.001,0.001,0.291,0.001,0.008,0.001,3.102351828106444,0.7188046054029653,1,1.3979089402837075,0.5273765229433492,0.10436599476728509,0.9906596212461922,0.102,0.193,-2.5672716283403187,0.065,-0.1406122668766867,-0.2580584359428211,-0.5589423027726775,2.3169277945287132,-3.542026245582803,1,-9.659111297319823,-8.854087020766123,1.0,46363.792676387435,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003,0.006,0.502,0.001,0.302,0.001,0.001,0.571,0.001,1.8805438996639685,0.3877162342165656,0,-0.22082313370998338,0.8652970307633392,-1.2395993521495994,0.6955191666160299,0.41,0.185,-0.571308281951504,0.053,-1.2996665542753247,0.15101846156827547,-0.6560293291819455,-8.242782782688199,-3.542026245582803,1,-3.8577696698127433,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.007,0.005,0.502,0.001,0.001,0.291,0.001,0.009,0.001,-2.8726338193242995,0.3224851237220049,0,-2.360903595359748,0.048992322643060845,1.3472428331250892,-1.6136710031913029,0.41,0.097,-1.221291173124094,0.183,0.5493482969225929,-0.8745060144239611,-4.925095856884012,-8.242782782688199,9.296589620801983,0,0.7131789039537786,-8.854087020766123,0.0,25390.85294603721,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001,0.002,0.502,0.001,0.001,0.001,0.001,0.01,0.001,-4.9612439348589685,0.07356050814786731,1,-0.8141385360136528,0.030919434044114336,-1.6441725866690668,-2.6211340231214937,0.11,0.093,-1.4545282567416151,0.053,-1.9511460407618086,-0.6070969165375896,1.9676701454398586,-8.242782782688199,-3.542026245582803,0,4.122045963800335,-2.9350382540906876,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.01,0.002,0.502,0.001,0.001,0.291,0.002,0.571,0.001,2.655620312745675,0.9697255017906331,0,0.26825430060127886,0.7171815757884202,1.2041532858070798,1.3166598681276287,0.092,0.185,1.307456341390899,0.072,1.1147571975204214,0.5156955416740787,-4.925095856884012,-8.242782782688199,3.108557933581241,0,0.9936036429002397,-8.854087020766123,1.0,25390.85294603721,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.01,0.318,0.001,0.201,0.001,0.001,0.001,0.009,0.001,-1.0097045325289247,0.0010304322508349723,0,-0.1535925088040763,0.14871416922516484,-0.7568200689660884,-0.6947894496050705,0.41,0.188,-0.8662835692355215,0.059,-1.022112442641949,0.7838627678077296,-1.257603569349548,-8.242782782688199,4.32142900528031,0,4.004585660883112,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.002,0.001,0.001,0.001,0.291,0.108,0.571,0.155,-1.2631461797928711,0.1598746452749225,1,0.09365804337933048,0.8005789461234285,-1.9755095945451948,-0.8219286979264323,0.41,0.244,-0.9300204987578736,0.06,-1.910056716812054,-0.3221886178546752,-0.7643643831162283,-8.242782782688199,-3.542026245582803,0,-9.659111297319823,-0.8765211383056035,0.0,25390.85294603721,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.002,0.001,0.001,0.001,0.302,0.001,0.001,0.006,0.001,2.550640485606346,0.7219469327173412,0,1.0158336826492718,0.8352009698990004,-1.166521702250631,0.9855215928773686,0.41,0.185,-0.7372932280203961,0.061,-0.9972306227312745,0.2669497910472134,0.10466309543197577,-8.242782782688199,1.43192436512161,1,-0.600838115620804,4.097148390647729,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.006,0.008,0.001,0.001,0.302,0.291,0.002,0.01,0.001,-4.360144894922218,0.523174637080126,1,-2.864306486268616,0.018784296743116834,0.6992555051500162,-2.564791778730816,0.096,0.244,-3.080533853984221,0.065,0.8029697560628073,-1.4530798068278683,-1.1434001259986009,-1.7223269421149665,-3.542026245582803,0,17.554081398319404,-2.8224451656296696,1.0,50934.79089484878,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.318,0.001,0.001,0.302,0.291,0.001,0.571,0.155,-1.1488377008444244,0.22026587859717844,1,0.8720138940829374,0.24672188717421606,1.5618130150248068,-0.7594328147634103,0.11,0.244,-0.8639258804342309,0.059,1.0735817250766173,-0.11032414810923045,-1.1623526996761988,-8.242782782688199,3.8479575948900777,0,0.46924215036817585,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
