binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,multicollinearity 3,random choice 2,informative_2,correlated w target 2,uniform corr 1,pd qcut1,target,correlated w target 1,pd qcut3,outliers 2,multicollinearity 1,random choice 7,duplicate_2,duplicate_1,random label num 14,uniform corr 2,multicollinearity 2,outliers 1,multicollinearity 4,corr_feature_class,informative_1,class,scaling_combined,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2,random choice 4_North,random choice 4_South,random choice 4_West,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,random label num 3_label num lo 2,random label num 3_label num lo 3
,0.31386138613861386,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.01485148514851485,,,1,-0.0841630545854708,1.4759604759518177,,0,0.1007028087370007,,0.17425742574257425,5.2471535608712525,,0.10891089108910891,-0.0841630545854708,-0.1986229810303146,0.07821782178217822,0.8919622678681534,-0.5131454872186781,-4.255311822447509,-1.2601690367903269,7.512728377099618,-0.1986229810303146,1,76235.92313062171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.31386138613861386,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.015841584158415842,45663.0,0.145657244563881,0,1.56135202006711,,0.8579620471102853,0,3.0458086113506857,6.917379695119941,0.2851485148514851,1.031172744891092,-0.2209637435816908,0.1198019801980198,1.56135202006711,1.7603935647325089,0.061386138613861385,0.8667935657073695,0.6249354713532255,-0.380831617102768,0.4636766792310894,6.347244136249405,1.7603935647325089,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.01089108910891089,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.015841584158415842,42390.0,,0,-2.576954461376458,-1.7145085397932571,0.0140358251208583,1,-4.871020143779238,-3.113032426828827,0.0900990099009901,1.4754912461065444,0.4909824684336904,0.11287128712871287,-2.576954461376458,-1.439675315839857,0.07821782178217822,,0.5776057835841081,0.0489140032565009,-1.5139825499413953,,-1.439675315839857,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.31386138613861386,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01089108910891089,32432.0,-0.0154286616621575,0,-3.1503248055942588,-5.594716720871831,0.0230952537583023,1,-6.057449130413769,-4.3430660511167645,0.0900990099009901,4.26075411526773,-0.6220685046875265,0.12079207920792079,-3.1503248055942588,-1.5800206750222312,0.06831683168316832,0.0112581439801605,,-0.1521439482557825,0.6783517373316937,,-1.5800206750222312,0,72461.24619642533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.31386138613861386,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.15247524752475247,0.1712871287128713,,-0.2959533466663955,0,0.3672858652898015,0.950071497861628,0.6586642516657526,0,1.3096043022571946,-1.9488405543160656,0.18118811881188118,8.60506647381148,2.363526400880491,0.11287128712871287,0.3672858652898015,-1.0180034741502466,0.06336633663366337,0.9049048086018672,,0.2936642509141459,-0.2683883363029427,3.231868838468387,-1.0180034741502466,1,43880.54584456565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.31386138613861386,0.0009900990099009901,0.0009900990099009901,0.10198019801980197,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.00891089108910891,,0.651237161397461,0,1.7539048923525071,1.5572490731350253,0.93483343632351,0,3.470339780427514,,0.2851485148514851,0.740119478408733,0.3976319699337421,0.1198019801980198,1.7539048923525071,1.7192020899469893,0.06831683168316832,,0.3340572548675976,0.066591054387724,0.6714661194576855,,1.7192020899469893,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.31386138613861386,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01881188118811881,60387.0,0.7347742767006158,0,-0.7394710971056495,-1.006437016386879,0.365751680094083,1,-1.769132691499537,-0.2206125468988462,0.2851485148514851,0.4630296485649094,0.211922708069353,0.1198019801980198,-0.7394710971056495,1.380087288713325,0.07128712871287128,0.558660603060241,1.208366222483101,-0.7887675625580152,-0.0075847076727116,3.8829934982458503,1.380087288713325,0,52904.26730001803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.31386138613861386,0.5128712871287129,0.20396039603960395,0.0009900990099009901,0.053465346534653464,0.0009900990099009901,0.0009900990099009901,0.01782178217821782,18062.0,,1,-1.1526563783249864,-0.5098017806042259,0.3562061881746653,1,-1.9234882932690545,,0.18118811881188118,3.244446760127009,0.3306092019625986,0.10693069306930693,-1.1526563783249864,-1.0922197173574193,0.07920792079207921,0.4900433902339237,-0.6559145484163024,-0.5425445804753195,-0.5755035549675978,-6.344769922356402,-1.0922197173574193,0,50864.7207857686,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,0.005940594059405941,0.009900990099009901,0.0009900990099009901,0.10198019801980197,0.0009900990099009901,0.37524752475247525,0.15247524752475247,0.1712871287128713,,-0.4023542223256832,1,2.766124736326394,,0.999237449718216,0,5.20784824832949,,0.2851485148514851,1.6854409574531026,0.1184113922073814,0.3207920792079208,2.766124736326394,3.1751883727085284,0.07128712871287128,0.9600194178127132,,,-0.2169927591024296,,3.1751883727085284,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.31386138613861386,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.015841584158415842,,1.500664320073282,0,-1.742593896255067,-2.819413631025773,0.2478238902765712,1,-3.1546564038644824,-3.094227381667113,0.08811881188118811,2.408888060900661,0.1092504003789376,0.10891089108910891,-1.742593896255067,-1.2012260653662494,0.07920792079207921,0.0763672270959443,0.6117186593513103,,1.1138564322884894,4.299966249787495,-1.2012260653662494,0,43995.057579118475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
,0.0009900990099009901,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.15247524752475247,0.1712871287128713,,0.4624545609008694,0,-0.7487373530350216,,0.209302956706061,1,-1.5693544118256586,,0.18118811881188118,2.400588900893005,-0.3427593843240377,0.12079207920792079,-0.7487373530350216,0.6367948715818812,0.07128712871287128,0.4207283934594737,,-1.872893097858656,0.5232062906692588,1.5597906511132682,0.6367948715818812,0,57301.32421683065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.005940594059405941,0.0029702970297029703,0.0009900990099009901,0.10198019801980197,0.0009900990099009901,0.37524752475247525,0.15247524752475247,0.01485148514851485,76922.0,0.0249531314209577,0,0.2848104923127326,-1.7385702605244724,0.3546729796757786,0,0.8447157072470766,-0.5875881831035685,0.17425742574257425,5.044399088312055,-0.2137221439093737,0.1198019801980198,0.2848104923127326,-0.0423993572471571,0.07821782178217822,,-0.4396213052303793,1.7790655668792603,-0.0773655966470748,-0.0588947158654344,-0.0423993572471571,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0009900990099009901,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.02277227722772277,8759.0,0.5745522255407447,0,-1.122211228744331,0.6239611995287828,0.0233876835712347,1,-2.2766070644262606,,0.18118811881188118,6.014666983213402,-0.6065279069076923,0.1198019801980198,-1.122211228744331,0.3235416932319656,0.07128712871287128,0.060602514060077,,-0.2869354784063778,-0.0573510733319033,,0.3235416932319656,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0009900990099009901,0.5128712871287129,0.20396039603960395,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.00891089108910891,56679.0,,1,0.6838255304835463,0.3874533912016384,,0,2.252925876169968,,0.18118811881188118,2.705320600565716,-0.2340781455163202,0.3207920792079208,0.6838255304835463,-1.9163559233034115,0.07920792079207921,0.7286965437985895,,0.5006936261032814,-0.4056134020010319,1.4172365100236657,-1.9163559233034115,1,41737.64480948471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.31386138613861386,0.0009900990099009901,0.20396039603960395,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.016831683168316833,6062.0,-0.4230794316524273,0,-0.6050826944619373,-2.0486290444182718,,1,-1.6317933172430563,-2.259604707860173,0.18118811881188118,5.784545651073544,1.455462568701515,0.3207920792079208,-0.6050826944619373,1.8893029362001228,0.07128712871287128,0.1265591989113488,,-1.0058688799409787,-0.2562669446941913,3.099723473563511,1.8893029362001228,0,58071.131651108335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.31386138613861386,0.0019801980198019802,0.0009900990099009901,0.10198019801980197,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.024752475247524754,93983.0,,0,-0.6718681998852851,,,1,-1.4750877052817088,3.8229102684144927,0.18118811881188118,5.066460934314755,1.0871959723436893,0.1099009900990099,-0.6718681998852851,0.8748945673729895,0.07920792079207921,0.4100257061452076,,0.3545278804726948,0.3706978558666834,1.2295654341886124,0.8748945673729895,1,48794.278489790435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.053465346534653464,0.0009900990099009901,0.0009900990099009901,0.007920792079207921,,2.3215249349968325,1,-0.2913027295351922,-0.1327993679141346,0.7763129417520624,1,-0.1869427539654021,,0.17425742574257425,5.622571967495235,-0.6108757355467281,0.1198019801980198,-0.2913027295351922,-0.7264318349971814,0.061386138613861385,0.6139735949657106,0.2667406125367137,1.9375649658189515,2.117344533208062,0.905711337352743,-0.7264318349971814,0,61815.1943732502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,0.31386138613861386,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01881188118811881,92882.0,,0,-0.9965194758869388,-0.6502009958065721,,1,-1.997560967678156,,0.18118811881188118,1.785173938071769,-0.1551943773998198,0.10891089108910891,-0.9965194758869388,0.2901313865220096,0.07128712871287128,0.5643856146241623,-1.09137102625428,-1.0171269897563018,0.6206647225898022,0.4187679184821038,0.2901313865220096,0,57409.1690226363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.15247524752475247,0.1712871287128713,,,0,-0.98829197964667,-2.404215681969995,0.2045082810332645,1,-1.896104848976642,-1.2629528568273898,0.18118811881188118,3.2397130116962143,0.5290304074440716,0.3207920792079208,-0.98829197964667,0.0063939050099515,0.07821782178217822,,1.741778501010928,0.32184690737729,-1.9493698002812616,-5.830627677547524,0.0063939050099515,0,57153.4895251509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0019801980198019802,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.01287128712871287,76848.0,,1,0.9346565537565604,4.626216066083751,0.2902592400821058,0,2.374410130706868,,0.18118811881188118,0.0945424784557178,-0.509181718625726,0.3207920792079208,0.9346565537565604,-0.5095199962835615,0.07128712871287128,0.2725533639586826,,0.1487239964778656,-0.2949871992272673,-0.486465548592248,-0.5095199962835615,0,67791.02601273007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
,0.31386138613861386,0.5128712871287129,0.20396039603960395,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.01287128712871287,,,0,-0.7061166482076024,-1.6445372956084423,0.8286866783349216,1,-1.0430791695000656,-2.29145428219715,0.17425742574257425,4.907131956998663,0.262257161954378,0.11287128712871287,-0.7061166482076024,-0.8354280407157578,0.07821782178217822,0.4122647797459857,,-0.6354527788468416,-0.0905157043742408,2.6952448618507288,-0.8354280407157578,0,51609.94940777977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.31386138613861386,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.015841584158415842,,0.4791038927172971,0,0.6934252099892235,0.3500565559130598,0.6635915299073368,0,1.531960231426153,-0.7767327461481472,0.18118811881188118,4.7696805926242085,0.725205784666566,0.3207920792079208,0.6934252099892235,0.5932655270391254,0.07821782178217822,0.3988120750922188,,,0.2217889914145787,1.1488244587581795,0.5932655270391254,1,42174.74758893096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.31386138613861386,0.5128712871287129,0.20396039603960395,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.15247524752475247,0.1712871287128713,,-1.1735644426896368,0,-0.6653597477124392,-0.6925712266211494,0.1644222308407937,1,-0.9404187747678852,,0.17425742574257425,0.5146042620856579,-0.7691591231564031,0.10891089108910891,-0.6653597477124392,-0.8874726582067207,0.07128712871287128,0.4282312488253462,,,-1.1236482798030416,1.88402020176314,-0.8874726582067207,0,34627.7989564805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.31386138613861386,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.15247524752475247,0.1712871287128713,,-1.2787007913787087,0,-2.436364680561467,,0.3888220117414873,1,-4.60436840593565,-1.366112616903059,0.0900990099009901,5.48281728924742,-1.238366317239294,0.3207920792079208,-2.436364680561467,-1.3231591647033516,0.08811881188118811,0.2831436355527927,,-4.174685253058866,-1.5928373477269262,2.166953900217321,-1.3231591647033516,0,50564.370902695584,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0029702970297029703,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.00891089108910891,,,0,-0.3800921464757503,-2.3363825063774444,0.1930075187112351,0,0.4624813212055892,,0.2851485148514851,0.3805155843199785,-1.269993441708676,0.1099009900990099,-0.3800921464757503,-3.567883466656874,0.07128712871287128,0.2994016702500318,,-1.624752952941285,2.133964441210589,-0.3435239465234434,-3.567883466656874,1,43950.35990696433,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
,0.0009900990099009901,0.0019801980198019802,0.20396039603960395,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0029702970297029703,0.01287128712871287,76722.0,1.5618493313242097,0,1.3100751863130045,3.6160901206226033,,0,2.8684719112386468,,0.2851485148514851,4.602916712019858,0.0217295323753667,0.1198019801980198,1.3100751863130045,0.5393541147194907,0.07821782178217822,0.6551002411644775,0.6850651943740749,-0.7868390934404953,1.363859289265034,,0.5393541147194907,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.31386138613861386,0.0009900990099009901,0.0009900990099009901,0.10198019801980197,0.0009900990099009901,0.37524752475247525,0.15247524752475247,0.1712871287128713,,-0.6624795334947405,1,-0.0635572728119606,-3.9878735647632895,,0,0.3547309608513825,,0.17425742574257425,4.908007080721622,-0.4107864192519397,0.3207920792079208,-0.0635572728119606,-0.9090108775835416,0.07128712871287128,0.5259284230294491,,-2.4655691087536016,-0.5094986927649434,,-0.9090108775835416,1,46085.37726045033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,0.0019801980198019802,0.5128712871287129,0.20396039603960395,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.020792079207920793,,0.3277946346889738,0,0.2739638909857693,-2.198906480284088,0.4224521682688916,0,1.5851247790598728,,0.18118811881188118,-0.0661391788911165,-2.168618362484335,0.1198019801980198,0.2739638909857693,-2.626862879673275,0.07920792079207921,0.8041532891507037,-1.8177520635009723,-0.7825048704945214,0.1460203311346795,,-2.626862879673275,1,57946.49337908373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.31386138613861386,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.015841584158415842,29817.0,1.1541489294526863,1,1.2207702817126995,1.66487794828112,,0,2.4477438656499757,-4.560419404526469,0.18118811881188118,2.425292579915351,1.1838442718083482,0.3207920792079208,1.2207702817126995,1.3160012656784177,0.06633663366336634,0.6112005658860444,0.4669017347037926,0.595919041077981,1.2061504526291,,1.3160012656784177,1,32335.9952686862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.005940594059405941,0.5128712871287129,0.20396039603960395,0.0009900990099009901,0.053465346534653464,0.0009900990099009901,0.0009900990099009901,0.01485148514851485,73541.0,-0.7443145018404496,0,2.0883745134651197,1.945728270900692,,0,5.562345282762541,,0.2851485148514851,1.485571577730521,0.835964122517163,0.3207920792079208,2.0883745134651197,-2.936815420847739,0.06633663366336634,0.6511431817727379,0.8062306857492995,1.4732769184059042,-1.1487599391712338,,-2.936815420847739,1,60116.987569027755,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0039603960396039604,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.026732673267326732,98242.0,-0.3763110235351533,0,0.1963270973692168,-0.5186146702343735,0.7738233279614747,0,0.711584346011927,0.6264245701508231,0.17425742574257425,2.417632155647402,,0.12079207920792079,0.1963270973692168,-0.2331434957332456,0.07821782178217822,0.7196679996020697,,-0.0426771745002011,-0.6893727447980965,3.3941787355237363,-0.2331434957332456,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0.005940594059405941,0.5128712871287129,0.20396039603960395,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01089108910891089,,1.5599523055088125,1,-0.9258860732541112,-3.6535149114479273,,1,-2.086032855166416,,0.18118811881188118,-0.95752877156534,-1.5262059599737958,0.1198019801980198,-0.9258860732541112,1.1014977924697456,0.07128712871287128,0.637430997778728,,-1.730509803553209,0.8263781575645727,3.1745995719722053,1.1014977924697456,0,56857.66648449036,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0009900990099009901,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01287128712871287,24287.0,0.2999488784223508,0,-1.064365270993707,,,1,-2.353982839342159,-4.429923682100803,0.18118811881188118,4.330533717901332,0.3824738588529897,0.3207920792079208,-1.064365270993707,1.0046726555753722,0.07920792079207921,0.2760334625864524,-0.5757927634788953,1.5419284482208864,0.6623331101846932,,1.0046726555753722,0,45510.97121445581,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.31386138613861386,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.02277227722772277,5429.0,,0,0.9273783970585876,1.5545997198328818,,0,2.338155934948067,0.4994504522537981,0.2851485148514851,2.98380979206556,-0.9262955779540992,0.3207920792079208,0.9273783970585876,-0.4395719598485083,0.06633663366336634,0.1604220107376054,-1.2622426145887655,-0.1412781213394131,0.5526971722382802,,-0.4395719598485083,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.31386138613861386,0.5128712871287129,0.20396039603960395,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.020792079207920793,,0.0569686930199817,0,1.5731580583831644,3.441810333819557,,0,3.089347852940028,2.357866620725282,0.2851485148514851,6.180218616872827,0.0762360914137407,0.3207920792079208,1.5731580583831644,1.6986073972551694,0.061386138613861385,0.9075966315559584,0.9814573035008932,-0.5846491539331007,0.9174620449540852,5.745626056772138,1.6986073972551694,1,63170.277692335265,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
,0.01089108910891089,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.15247524752475247,0.1712871287128713,,-0.5524294898998348,0,-0.0557149980986995,-2.57293342473274,,0,0.1283525355906022,,0.17425742574257425,1.067869222363528,-0.8695701822318933,0.1099009900990099,-0.0557149980986995,-0.0860134454482846,0.061386138613861385,0.3650027655945797,,0.6957020162208034,-0.2311933322617178,,-0.0860134454482846,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.31386138613861386,0.5128712871287129,0.20396039603960395,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.016831683168316833,85279.0,,0,-1.122258809263508,-1.5203821296771518,,1,-2.669228831661986,-0.9362485174460132,0.08811881188118811,1.8522280783199496,-1.300114150051335,0.11287128712871287,-1.122258809263508,1.65199039498058,0.07128712871287128,0.3367692566232504,,0.6523046299954284,-2.3364396964653307,3.921119535137607,1.65199039498058,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.31386138613861386,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.015841584158415842,70209.0,-0.6308100149813131,0,-1.1525690243282414,,0.4655185871458178,1,-2.4390575201839506,,0.18118811881188118,3.630403530807486,1.688311134569435,0.10693069306930693,-1.1525690243282414,0.6533117470805618,0.08811881188118811,0.4746436827911175,,0.439603946024627,-0.1109091862781297,0.3041314310783383,0.6533117470805618,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.10198019801980197,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01881188118811881,93377.0,-1.0644886725787288,0,1.0879929262927504,,0.9355038519307566,0,2.1610250986870883,0.7346323349923891,0.18118811881188118,0.547557206568019,-0.1288218029655418,0.12079207920792079,1.0879929262927504,1.324023575626016,0.07821782178217822,0.6020861664312036,0.3288416685099101,-0.6029445809992539,-0.896951403991967,4.364631032547647,1.324023575626016,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.31386138613861386,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01287128712871287,29623.0,0.2863912889889018,0,0.8266262787930695,-2.118659747257642,0.816433747725789,0,2.3350256237966702,,0.18118811881188118,3.890626866332948,0.7666805007996963,0.10693069306930693,0.8266262787930695,-1.1592151378234583,0.08811881188118811,0.600746360925818,,,0.874605755743082,0.7200089454931793,-1.1592151378234583,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0009900990099009901,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.02178217821782178,,-0.1971409036192659,0,-0.1575838944632874,-1.54165363530111,0.2516805646426444,1,-0.0312395442431864,-2.514503120660553,0.17425742574257425,3.248739974446345,-0.4451762596237645,0.11287128712871287,-0.1575838944632874,-0.2842198936735041,0.07128712871287128,0.15113578385068,,,-0.2746165810155645,2.579272938038895,-0.2842198936735041,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.013861386138613862,72980.0,0.0521315627933872,0,2.6591381309614874,2.281636794658075,0.9823267449865368,0,6.565640689431622,7.643306433218267,0.2851485148514851,3.308556663091033,0.6251915264540376,0.1099009900990099,2.6591381309614874,-2.1955638933674195,0.06732673267326733,0.9972618448857868,,-0.4908273326723612,0.0219695379506109,3.276501654727149,-2.1955638933674195,1,55265.080833571614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0019801980198019802,0.0029702970297029703,0.20396039603960395,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.015841584158415842,,-1.095124160808209,1,-0.3443103378542487,-4.436958998543494,,1,-0.4226574615333244,-3.848364663907475,0.17425742574257425,7.560679460765784,0.7251999828337112,0.3207920792079208,-0.3443103378542487,-0.3128681315709671,0.061386138613861385,0.5403079290711756,-0.2167146000325862,,-0.9276105430220336,0.1026243032765625,-0.3128681315709671,1,50590.398552872946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.31386138613861386,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.15247524752475247,0.1712871287128713,,0.626831726818508,1,2.603800049919604,3.901293507377365,,0,6.553461555650827,,0.2851485148514851,4.108690093175488,-0.4924407432972917,0.11287128712871287,2.603800049919604,-2.5554274637271908,0.07128712871287128,0.996088607395167,-0.9430997222387012,-0.1423535492833944,0.1243229002147867,5.931218222146425,-2.5554274637271908,1,41740.8559792681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0049504950495049506,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.15247524752475247,0.1712871287128713,,,0,2.5380339101621203,,,0,6.125657739770773,,0.2851485148514851,3.0133374494055727,-0.1468725959154086,0.12079207920792079,2.5380339101621203,-1.584227278912873,0.07920792079207921,,,-1.517360745035971,0.1510251476136219,6.833470856583684,-1.584227278912873,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.1712871287128713,94229.0,0.447378874959407,0,-1.048346906991923,2.1384948425540884,0.3548430797746807,1,-2.184077539270714,-1.394599187392081,0.18118811881188118,5.444006630799936,1.242941546655367,0.1099009900990099,-1.048346906991923,0.5457421224256729,0.07821782178217822,0.1610863302554545,,-0.4582672834909555,0.424154344930454,2.980309391531188,0.5457421224256729,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
